ID_BVOTE,NUM_ARROND,TOUR,CANDIDAT,NB_VOTE
15-3,15,1,M. GUIBERT Géraud,36.0
15-4,15,1,M. GUIBERT Géraud,52.0
15-5,15,1,M. GUIBERT Géraud,53.0
15-6,15,1,M. GUIBERT Géraud,60.0
15-7,15,1,M. GUIBERT Géraud,39.0
15-8,15,1,M. GUIBERT Géraud,55.0
15-9,15,1,M. GUIBERT Géraud,41.0
15-10,15,1,M. GUIBERT Géraud,32.0
15-11,15,1,M. GUIBERT Géraud,46.0
15-12,15,1,M. GUIBERT Géraud,50.0
15-13,15,1,M. GUIBERT Géraud,57.0
15-14,15,1,M. GUIBERT Géraud,55.0
15-15,15,1,M. GUIBERT Géraud,39.0
15-16,15,1,M. GUIBERT Géraud,53.0
15-17,15,1,M. GUIBERT Géraud,37.0
15-18,15,1,M. GUIBERT Géraud,42.0
15-19,15,1,M. GUIBERT Géraud,42.0
15-20,15,1,M. GUIBERT Géraud,56.0
15-21,15,1,M. GUIBERT Géraud,33.0
15-22,15,1,M. GUIBERT Géraud,38.0
15-23,15,1,M. GUIBERT Géraud,50.0
15-24,15,1,M. GUIBERT Géraud,48.0
15-25,15,1,M. GUIBERT Géraud,40.0
15-26,15,1,M. GUIBERT Géraud,49.0
15-27,15,1,M. GUIBERT Géraud,24.0
15-28,15,1,M. GUIBERT Géraud,33.0
15-29,15,1,M. GUIBERT Géraud,55.0
15-30,15,1,M. GUIBERT Géraud,36.0
15-31,15,1,M. GUIBERT Géraud,51.0
15-32,15,1,M. GUIBERT Géraud,43.0
15-33,15,1,M. GUIBERT Géraud,54.0
15-34,15,1,M. GUIBERT Géraud,60.0
15-35,15,1,M. GUIBERT Géraud,63.0
15-36,15,1,M. GUIBERT Géraud,62.0
15-37,15,1,M. GUIBERT Géraud,68.0
15-38,15,1,M. GUIBERT Géraud,39.0
15-39,15,1,M. GUIBERT Géraud,46.0
15-40,15,1,M. GUIBERT Géraud,34.0
15-41,15,1,M. GUIBERT Géraud,47.0
15-42,15,1,M. GUIBERT Géraud,20.0
15-43,15,1,M. GUIBERT Géraud,49.0
15-44,15,1,M. GUIBERT Géraud,45.0
15-45,15,1,M. GUIBERT Géraud,60.0
15-46,15,1,M. GUIBERT Géraud,53.0
15-47,15,1,M. GUIBERT Géraud,51.0
15-48,15,1,M. GUIBERT Géraud,24.0
15-49,15,1,M. GUIBERT Géraud,21.0
15-50,15,1,M. GUIBERT Géraud,52.0
15-51,15,1,M. GUIBERT Géraud,60.0
15-52,15,1,M. GUIBERT Géraud,38.0
15-53,15,1,M. GUIBERT Géraud,60.0
15-54,15,1,M. GUIBERT Géraud,56.0
15-55,15,1,M. GUIBERT Géraud,39.0
15-56,15,1,M. GUIBERT Géraud,60.0
15-57,15,1,M. GUIBERT Géraud,38.0
15-58,15,1,M. GUIBERT Géraud,37.0
15-59,15,1,M. GUIBERT Géraud,35.0
15-60,15,1,M. GUIBERT Géraud,40.0
15-61,15,1,M. GUIBERT Géraud,53.0
15-62,15,1,M. GUIBERT Géraud,54.0
15-63,15,1,M. GUIBERT Géraud,47.0
15-64,15,1,M. GUIBERT Géraud,36.0
15-65,15,1,M. GUIBERT Géraud,38.0
15-66,15,1,M. GUIBERT Géraud,34.0
15-67,15,1,M. GUIBERT Géraud,52.0
15-68,15,1,M. GUIBERT Géraud,61.0
15-69,15,1,M. GUIBERT Géraud,48.0
15-70,15,1,M. GUIBERT Géraud,62.0
15-71,15,1,M. GUIBERT Géraud,57.0
15-72,15,1,M. GUIBERT Géraud,47.0
15-73,15,1,M. GUIBERT Géraud,44.0
15-74,15,1,M. GUIBERT Géraud,45.0
15-75,15,1,M. GUIBERT Géraud,37.0
15-76,15,1,M. GUIBERT Géraud,23.0
15-77,15,1,M. GUIBERT Géraud,52.0
15-78,15,1,M. GUIBERT Géraud,17.0
15-79,15,1,M. GUIBERT Géraud,48.0
15-80,15,1,M. GUIBERT Géraud,48.0
15-81,15,1,M. GUIBERT Géraud,55.0
15-82,15,1,M. GUIBERT Géraud,32.0
15-83,15,1,M. GUIBERT Géraud,48.0
15-84,15,1,M. GUIBERT Géraud,54.0
15-85,15,1,M. GUIBERT Géraud,49.0
15-86,15,1,M. GUIBERT Géraud,42.0
15-87,15,1,M. GUIBERT Géraud,54.0
15-88,15,1,M. GUIBERT Géraud,55.0
15-89,15,1,M. GUIBERT Géraud,42.0
15-90,15,1,M. GUIBERT Géraud,45.0
15-91,15,1,M. GUIBERT Géraud,49.0
15-92,15,1,M. GUIBERT Géraud,49.0
15-93,15,1,M. GUIBERT Géraud,42.0
15-94,15,1,M. GUIBERT Géraud,26.0
15-95,15,1,M. GUIBERT Géraud,30.0
15-1,15,1,Mme EVREN Agnès,96.0
15-2,15,1,Mme EVREN Agnès,161.0
15-3,15,1,Mme EVREN Agnès,115.0
15-4,15,1,Mme EVREN Agnès,128.0
15-5,15,1,Mme EVREN Agnès,155.0
15-6,15,1,Mme EVREN Agnès,148.0
15-7,15,1,Mme EVREN Agnès,152.0
15-8,15,1,Mme EVREN Agnès,140.0
15-9,15,1,Mme EVREN Agnès,126.0
15-10,15,1,Mme EVREN Agnès,155.0
15-11,15,1,Mme EVREN Agnès,158.0
15-12,15,1,Mme EVREN Agnès,165.0
15-13,15,1,Mme EVREN Agnès,146.0
15-14,15,1,Mme EVREN Agnès,203.0
15-15,15,1,Mme EVREN Agnès,208.0
15-16,15,1,Mme EVREN Agnès,260.0
15-17,15,1,Mme EVREN Agnès,191.0
15-18,15,1,Mme EVREN Agnès,172.0
15-19,15,1,Mme EVREN Agnès,190.0
15-20,15,1,Mme EVREN Agnès,219.0
15-21,15,1,Mme EVREN Agnès,206.0
15-22,15,1,Mme EVREN Agnès,186.0
15-23,15,1,Mme EVREN Agnès,209.0
15-24,15,1,Mme EVREN Agnès,239.0
15-25,15,1,Mme EVREN Agnès,161.0
15-26,15,1,Mme EVREN Agnès,124.0
15-27,15,1,Mme EVREN Agnès,129.0
15-28,15,1,Mme EVREN Agnès,150.0
15-29,15,1,Mme EVREN Agnès,139.0
15-30,15,1,Mme EVREN Agnès,175.0
15-31,15,1,Mme EVREN Agnès,192.0
15-32,15,1,Mme EVREN Agnès,165.0
15-33,15,1,Mme EVREN Agnès,207.0
15-34,15,1,Mme EVREN Agnès,164.0
15-35,15,1,Mme EVREN Agnès,123.0
15-36,15,1,Mme EVREN Agnès,156.0
15-37,15,1,Mme EVREN Agnès,178.0
15-38,15,1,Mme EVREN Agnès,137.0
15-39,15,1,Mme EVREN Agnès,97.0
15-40,15,1,Mme EVREN Agnès,117.0
15-41,15,1,Mme EVREN Agnès,143.0
15-42,15,1,Mme EVREN Agnès,108.0
15-43,15,1,Mme EVREN Agnès,136.0
15-44,15,1,Mme EVREN Agnès,117.0
15-45,15,1,Mme EVREN Agnès,118.0
15-46,15,1,Mme EVREN Agnès,138.0
15-47,15,1,Mme EVREN Agnès,109.0
15-48,15,1,Mme EVREN Agnès,108.0
15-49,15,1,Mme EVREN Agnès,85.0
15-50,15,1,Mme EVREN Agnès,85.0
15-51,15,1,Mme EVREN Agnès,125.0
15-52,15,1,Mme EVREN Agnès,123.0
15-53,15,1,Mme EVREN Agnès,123.0
15-54,15,1,Mme EVREN Agnès,138.0
15-55,15,1,Mme EVREN Agnès,127.0
15-56,15,1,Mme EVREN Agnès,158.0
15-57,15,1,Mme EVREN Agnès,132.0
15-58,15,1,Mme EVREN Agnès,114.0
15-59,15,1,Mme EVREN Agnès,162.0
15-60,15,1,Mme EVREN Agnès,169.0
15-61,15,1,Mme EVREN Agnès,118.0
15-62,15,1,Mme EVREN Agnès,129.0
15-63,15,1,Mme EVREN Agnès,141.0
15-64,15,1,Mme EVREN Agnès,142.0
15-65,15,1,Mme EVREN Agnès,107.0
15-66,15,1,Mme EVREN Agnès,165.0
15-67,15,1,Mme EVREN Agnès,120.0
15-68,15,1,Mme EVREN Agnès,160.0
15-69,15,1,Mme EVREN Agnès,137.0
15-70,15,1,Mme EVREN Agnès,136.0
15-71,15,1,Mme EVREN Agnès,159.0
15-72,15,1,Mme EVREN Agnès,111.0
15-73,15,1,Mme EVREN Agnès,141.0
15-74,15,1,Mme EVREN Agnès,166.0
15-75,15,1,Mme EVREN Agnès,156.0
15-76,15,1,Mme EVREN Agnès,51.0
15-77,15,1,Mme EVREN Agnès,156.0
15-78,15,1,Mme EVREN Agnès,100.0
15-79,15,1,Mme EVREN Agnès,127.0
15-80,15,1,Mme EVREN Agnès,158.0
15-81,15,1,Mme EVREN Agnès,157.0
15-82,15,1,Mme EVREN Agnès,136.0
15-83,15,1,Mme EVREN Agnès,205.0
15-84,15,1,Mme EVREN Agnès,128.0
15-85,15,1,Mme EVREN Agnès,146.0
15-86,15,1,Mme EVREN Agnès,140.0
15-87,15,1,Mme EVREN Agnès,111.0
15-88,15,1,Mme EVREN Agnès,151.0
15-89,15,1,Mme EVREN Agnès,185.0
15-90,15,1,Mme EVREN Agnès,139.0
15-91,15,1,Mme EVREN Agnès,140.0
15-92,15,1,Mme EVREN Agnès,150.0
15-93,15,1,Mme EVREN Agnès,128.0
15-94,15,1,Mme EVREN Agnès,89.0
15-95,15,1,Mme EVREN Agnès,123.0
15-1,15,1,M. DE SAINT JUST Wallerand,8.0
15-2,15,1,M. DE SAINT JUST Wallerand,16.0
15-3,15,1,M. DE SAINT JUST Wallerand,11.0
15-4,15,1,M. DE SAINT JUST Wallerand,11.0
15-5,15,1,M. DE SAINT JUST Wallerand,10.0
15-6,15,1,M. DE SAINT JUST Wallerand,13.0
15-7,15,1,M. DE SAINT JUST Wallerand,11.0
15-8,15,1,M. DE SAINT JUST Wallerand,8.0
15-9,15,1,M. DE SAINT JUST Wallerand,13.0
15-10,15,1,M. DE SAINT JUST Wallerand,14.0
15-11,15,1,M. DE SAINT JUST Wallerand,12.0
15-12,15,1,M. DE SAINT JUST Wallerand,17.0
15-13,15,1,M. DE SAINT JUST Wallerand,11.0
15-14,15,1,M. DE SAINT JUST Wallerand,9.0
15-15,15,1,M. DE SAINT JUST Wallerand,18.0
15-16,15,1,M. DE SAINT JUST Wallerand,16.0
15-17,15,1,M. DE SAINT JUST Wallerand,29.0
15-18,15,1,M. DE SAINT JUST Wallerand,22.0
15-19,15,1,M. DE SAINT JUST Wallerand,12.0
15-20,15,1,M. DE SAINT JUST Wallerand,7.0
15-21,15,1,M. DE SAINT JUST Wallerand,16.0
15-22,15,1,M. DE SAINT JUST Wallerand,9.0
15-23,15,1,M. DE SAINT JUST Wallerand,14.0
15-24,15,1,M. DE SAINT JUST Wallerand,17.0
15-25,15,1,M. DE SAINT JUST Wallerand,16.0
15-26,15,1,M. DE SAINT JUST Wallerand,16.0
15-27,15,1,M. DE SAINT JUST Wallerand,15.0
15-28,15,1,M. DE SAINT JUST Wallerand,5.0
15-29,15,1,M. DE SAINT JUST Wallerand,7.0
15-30,15,1,M. DE SAINT JUST Wallerand,8.0
15-31,15,1,M. DE SAINT JUST Wallerand,12.0
15-32,15,1,M. DE SAINT JUST Wallerand,20.0
15-33,15,1,M. DE SAINT JUST Wallerand,16.0
15-34,15,1,M. DE SAINT JUST Wallerand,11.0
15-35,15,1,M. DE SAINT JUST Wallerand,15.0
15-36,15,1,M. DE SAINT JUST Wallerand,11.0
15-37,15,1,M. DE SAINT JUST Wallerand,14.0
15-38,15,1,M. DE SAINT JUST Wallerand,12.0
15-39,15,1,M. DE SAINT JUST Wallerand,14.0
15-40,15,1,M. DE SAINT JUST Wallerand,13.0
15-41,15,1,M. DE SAINT JUST Wallerand,17.0
15-42,15,1,M. DE SAINT JUST Wallerand,10.0
15-43,15,1,M. DE SAINT JUST Wallerand,13.0
15-44,15,1,M. DE SAINT JUST Wallerand,15.0
15-45,15,1,M. DE SAINT JUST Wallerand,18.0
15-46,15,1,M. DE SAINT JUST Wallerand,12.0
15-47,15,1,M. DE SAINT JUST Wallerand,16.0
15-48,15,1,M. DE SAINT JUST Wallerand,18.0
15-49,15,1,M. DE SAINT JUST Wallerand,12.0
15-50,15,1,M. DE SAINT JUST Wallerand,12.0
15-51,15,1,M. DE SAINT JUST Wallerand,17.0
15-52,15,1,M. DE SAINT JUST Wallerand,24.0
15-53,15,1,M. DE SAINT JUST Wallerand,18.0
15-54,15,1,M. DE SAINT JUST Wallerand,19.0
15-55,15,1,M. DE SAINT JUST Wallerand,14.0
15-56,15,1,M. DE SAINT JUST Wallerand,16.0
15-57,15,1,M. DE SAINT JUST Wallerand,13.0
15-58,15,1,M. DE SAINT JUST Wallerand,6.0
15-59,15,1,M. DE SAINT JUST Wallerand,16.0
15-60,15,1,M. DE SAINT JUST Wallerand,11.0
15-61,15,1,M. DE SAINT JUST Wallerand,8.0
15-62,15,1,M. DE SAINT JUST Wallerand,17.0
15-63,15,1,M. DE SAINT JUST Wallerand,8.0
15-64,15,1,M. DE SAINT JUST Wallerand,12.0
15-65,15,1,M. DE SAINT JUST Wallerand,16.0
15-66,15,1,M. DE SAINT JUST Wallerand,11.0
15-67,15,1,M. DE SAINT JUST Wallerand,13.0
15-68,15,1,M. DE SAINT JUST Wallerand,10.0
15-69,15,1,M. DE SAINT JUST Wallerand,10.0
15-70,15,1,M. DE SAINT JUST Wallerand,12.0
15-71,15,1,M. DE SAINT JUST Wallerand,7.0
15-72,15,1,M. DE SAINT JUST Wallerand,9.0
15-73,15,1,M. DE SAINT JUST Wallerand,17.0
15-74,15,1,M. DE SAINT JUST Wallerand,7.0
15-75,15,1,M. DE SAINT JUST Wallerand,14.0
15-76,15,1,M. DE SAINT JUST Wallerand,12.0
15-77,15,1,M. DE SAINT JUST Wallerand,10.0
15-78,15,1,M. DE SAINT JUST Wallerand,12.0
15-79,15,1,M. DE SAINT JUST Wallerand,17.0
15-80,15,1,M. DE SAINT JUST Wallerand,18.0
15-81,15,1,M. DE SAINT JUST Wallerand,20.0
15-82,15,1,M. DE SAINT JUST Wallerand,16.0
15-83,15,1,M. DE SAINT JUST Wallerand,8.0
15-84,15,1,M. DE SAINT JUST Wallerand,7.0
15-85,15,1,M. DE SAINT JUST Wallerand,16.0
15-86,15,1,M. DE SAINT JUST Wallerand,14.0
15-87,15,1,M. DE SAINT JUST Wallerand,15.0
15-88,15,1,M. DE SAINT JUST Wallerand,13.0
15-89,15,1,M. DE SAINT JUST Wallerand,11.0
15-90,15,1,M. DE SAINT JUST Wallerand,4.0
15-91,15,1,M. DE SAINT JUST Wallerand,8.0
15-92,15,1,M. DE SAINT JUST Wallerand,11.0
15-93,15,1,M. DE SAINT JUST Wallerand,22.0
15-94,15,1,M. DE SAINT JUST Wallerand,9.0
15-95,15,1,M. DE SAINT JUST Wallerand,22.0
15-1,15,1,Mme TORANIAN Anouch,106.0
15-2,15,1,Mme TORANIAN Anouch,124.0
15-3,15,1,Mme TORANIAN Anouch,148.0
15-4,15,1,Mme TORANIAN Anouch,134.0
15-5,15,1,Mme TORANIAN Anouch,124.0
15-6,15,1,Mme TORANIAN Anouch,143.0
15-7,15,1,Mme TORANIAN Anouch,116.0
15-8,15,1,Mme TORANIAN Anouch,124.0
15-9,15,1,Mme TORANIAN Anouch,110.0
15-10,15,1,Mme TORANIAN Anouch,106.0
15-11,15,1,Mme TORANIAN Anouch,110.0
15-12,15,1,Mme TORANIAN Anouch,144.0
15-13,15,1,Mme TORANIAN Anouch,136.0
15-14,15,1,Mme TORANIAN Anouch,87.0
15-15,15,1,Mme TORANIAN Anouch,79.0
15-16,15,1,Mme TORANIAN Anouch,118.0
15-17,15,1,Mme TORANIAN Anouch,85.0
15-18,15,1,Mme TORANIAN Anouch,61.0
15-19,15,1,Mme TORANIAN Anouch,82.0
15-20,15,1,Mme TORANIAN Anouch,75.0
15-21,15,1,Mme TORANIAN Anouch,81.0
15-22,15,1,Mme TORANIAN Anouch,90.0
15-23,15,1,Mme TORANIAN Anouch,112.0
15-24,15,1,Mme TORANIAN Anouch,88.0
15-25,15,1,Mme TORANIAN Anouch,124.0
15-26,15,1,Mme TORANIAN Anouch,140.0
15-27,15,1,Mme TORANIAN Anouch,102.0
15-28,15,1,Mme TORANIAN Anouch,141.0
15-29,15,1,Mme TORANIAN Anouch,155.0
15-30,15,1,Mme TORANIAN Anouch,168.0
15-31,15,1,Mme TORANIAN Anouch,115.0
15-32,15,1,Mme TORANIAN Anouch,148.0
15-33,15,1,Mme TORANIAN Anouch,130.0
15-34,15,1,Mme TORANIAN Anouch,148.0
15-35,15,1,Mme TORANIAN Anouch,167.0
15-36,15,1,Mme TORANIAN Anouch,165.0
15-37,15,1,Mme TORANIAN Anouch,134.0
15-38,15,1,Mme TORANIAN Anouch,140.0
15-39,15,1,Mme TORANIAN Anouch,100.0
15-40,15,1,Mme TORANIAN Anouch,113.0
15-41,15,1,Mme TORANIAN Anouch,166.0
15-42,15,1,Mme TORANIAN Anouch,69.0
15-43,15,1,Mme TORANIAN Anouch,95.0
15-44,15,1,Mme TORANIAN Anouch,163.0
15-45,15,1,Mme TORANIAN Anouch,139.0
15-46,15,1,Mme TORANIAN Anouch,138.0
15-47,15,1,Mme TORANIAN Anouch,175.0
15-48,15,1,Mme TORANIAN Anouch,101.0
15-49,15,1,Mme TORANIAN Anouch,130.0
15-50,15,1,Mme TORANIAN Anouch,141.0
15-51,15,1,Mme TORANIAN Anouch,154.0
15-52,15,1,Mme TORANIAN Anouch,119.0
15-53,15,1,Mme TORANIAN Anouch,138.0
15-54,15,1,Mme TORANIAN Anouch,145.0
15-55,15,1,Mme TORANIAN Anouch,164.0
15-56,15,1,Mme TORANIAN Anouch,165.0
15-57,15,1,Mme TORANIAN Anouch,121.0
15-58,15,1,Mme TORANIAN Anouch,181.0
15-59,15,1,Mme TORANIAN Anouch,123.0
15-60,15,1,Mme TORANIAN Anouch,141.0
15-61,15,1,Mme TORANIAN Anouch,162.0
15-62,15,1,Mme TORANIAN Anouch,162.0
15-63,15,1,Mme TORANIAN Anouch,150.0
15-64,15,1,Mme TORANIAN Anouch,89.0
15-65,15,1,Mme TORANIAN Anouch,110.0
15-66,15,1,Mme TORANIAN Anouch,104.0
15-67,15,1,Mme TORANIAN Anouch,129.0
15-68,15,1,Mme TORANIAN Anouch,153.0
15-69,15,1,Mme TORANIAN Anouch,151.0
15-70,15,1,Mme TORANIAN Anouch,180.0
15-71,15,1,Mme TORANIAN Anouch,140.0
15-72,15,1,Mme TORANIAN Anouch,119.0
15-73,15,1,Mme TORANIAN Anouch,108.0
15-74,15,1,Mme TORANIAN Anouch,117.0
15-75,15,1,Mme TORANIAN Anouch,107.0
15-76,15,1,Mme TORANIAN Anouch,112.0
15-77,15,1,Mme TORANIAN Anouch,140.0
15-78,15,1,Mme TORANIAN Anouch,105.0
15-79,15,1,Mme TORANIAN Anouch,113.0
15-80,15,1,Mme TORANIAN Anouch,120.0
15-81,15,1,Mme TORANIAN Anouch,126.0
15-82,15,1,Mme TORANIAN Anouch,117.0
15-83,15,1,Mme TORANIAN Anouch,119.0
15-84,15,1,Mme TORANIAN Anouch,110.0
15-85,15,1,Mme TORANIAN Anouch,196.0
15-86,15,1,Mme TORANIAN Anouch,97.0
15-87,15,1,Mme TORANIAN Anouch,146.0
15-88,15,1,Mme TORANIAN Anouch,122.0
15-89,15,1,Mme TORANIAN Anouch,114.0
15-90,15,1,Mme TORANIAN Anouch,129.0
15-91,15,1,Mme TORANIAN Anouch,107.0
15-92,15,1,Mme TORANIAN Anouch,127.0
15-93,15,1,Mme TORANIAN Anouch,128.0
15-94,15,1,Mme TORANIAN Anouch,114.0
15-95,15,1,Mme TORANIAN Anouch,114.0
5-1,5,1,Mme DIETHELM Victoire    ,22.0
5-2,5,1,Mme DIETHELM Victoire    ,21.0
5-3,5,1,Mme DIETHELM Victoire    ,26.0
5-4,5,1,Mme DIETHELM Victoire    ,11.0
5-5,5,1,Mme DIETHELM Victoire    ,31.0
5-6,5,1,Mme DIETHELM Victoire    ,25.0
5-7,5,1,Mme DIETHELM Victoire    ,15.0
5-8,5,1,Mme DIETHELM Victoire    ,12.0
5-9,5,1,Mme DIETHELM Victoire    ,22.0
5-10,5,1,Mme DIETHELM Victoire    ,11.0
5-11,5,1,Mme DIETHELM Victoire    ,21.0
5-12,5,1,Mme DIETHELM Victoire    ,20.0
5-13,5,1,Mme DIETHELM Victoire    ,24.0
5-14,5,1,Mme DIETHELM Victoire    ,19.0
5-15,5,1,Mme DIETHELM Victoire    ,25.0
5-16,5,1,Mme DIETHELM Victoire    ,28.0
5-17,5,1,Mme DIETHELM Victoire    ,28.0
5-18,5,1,Mme DIETHELM Victoire    ,21.0
5-19,5,1,Mme DIETHELM Victoire    ,17.0
5-20,5,1,Mme DIETHELM Victoire    ,22.0
5-21,5,1,Mme DIETHELM Victoire    ,17.0
5-22,5,1,Mme DIETHELM Victoire    ,20.0
5-23,5,1,Mme DIETHELM Victoire    ,19.0
5-24,5,1,Mme DIETHELM Victoire    ,26.0
5-25,5,1,Mme DIETHELM Victoire    ,24.0
5-1,5,1,M. PRÉAU Jean    ,1.0
5-2,5,1,M. PRÉAU Jean    ,2.0
5-3,5,1,M. PRÉAU Jean    ,0.0
5-4,5,1,M. PRÉAU Jean    ,2.0
5-5,5,1,M. PRÉAU Jean    ,0.0
5-6,5,1,M. PRÉAU Jean    ,0.0
5-7,5,1,M. PRÉAU Jean    ,1.0
5-8,5,1,M. PRÉAU Jean    ,0.0
5-9,5,1,M. PRÉAU Jean    ,0.0
5-10,5,1,M. PRÉAU Jean    ,3.0
5-11,5,1,M. PRÉAU Jean    ,0.0
5-12,5,1,M. PRÉAU Jean    ,3.0
5-13,5,1,M. PRÉAU Jean    ,0.0
5-14,5,1,M. PRÉAU Jean    ,1.0
5-15,5,1,M. PRÉAU Jean    ,0.0
5-16,5,1,M. PRÉAU Jean    ,1.0
5-17,5,1,M. PRÉAU Jean    ,0.0
5-18,5,1,M. PRÉAU Jean    ,0.0
5-19,5,1,M. PRÉAU Jean    ,0.0
5-20,5,1,M. PRÉAU Jean    ,3.0
5-21,5,1,M. PRÉAU Jean    ,0.0
5-22,5,1,M. PRÉAU Jean    ,0.0
5-23,5,1,M. PRÉAU Jean    ,1.0
5-24,5,1,M. PRÉAU Jean    ,3.0
5-25,5,1,M. PRÉAU Jean    ,1.0
5-1,5,1,M. ARNOULD Alexandre    ,9.0
5-2,5,1,M. ARNOULD Alexandre    ,10.0
5-3,5,1,M. ARNOULD Alexandre    ,7.0
5-4,5,1,M. ARNOULD Alexandre    ,12.0
5-5,5,1,M. ARNOULD Alexandre    ,16.0
5-6,5,1,M. ARNOULD Alexandre    ,8.0
5-7,5,1,M. ARNOULD Alexandre    ,10.0
5-8,5,1,M. ARNOULD Alexandre    ,6.0
5-9,5,1,M. ARNOULD Alexandre    ,5.0
5-10,5,1,M. ARNOULD Alexandre    ,11.0
5-11,5,1,M. ARNOULD Alexandre    ,9.0
5-12,5,1,M. ARNOULD Alexandre    ,10.0
5-13,5,1,M. ARNOULD Alexandre    ,8.0
5-14,5,1,M. ARNOULD Alexandre    ,14.0
5-15,5,1,M. ARNOULD Alexandre    ,11.0
5-16,5,1,M. ARNOULD Alexandre    ,8.0
5-17,5,1,M. ARNOULD Alexandre    ,7.0
5-18,5,1,M. ARNOULD Alexandre    ,22.0
5-19,5,1,M. ARNOULD Alexandre    ,54.0
5-20,5,1,M. ARNOULD Alexandre    ,25.0
5-21,5,1,M. ARNOULD Alexandre    ,13.0
5-22,5,1,M. ARNOULD Alexandre    ,9.0
5-23,5,1,M. ARNOULD Alexandre    ,12.0
5-24,5,1,M. ARNOULD Alexandre    ,12.0
5-25,5,1,M. ARNOULD Alexandre    ,10.0
5-1,5,1,Mme PIAZZINI Natasha    ,3.0
5-2,5,1,Mme PIAZZINI Natasha    ,3.0
5-3,5,1,Mme PIAZZINI Natasha    ,4.0
5-4,5,1,Mme PIAZZINI Natasha    ,1.0
5-5,5,1,Mme PIAZZINI Natasha    ,7.0
5-6,5,1,Mme PIAZZINI Natasha    ,4.0
5-7,5,1,Mme PIAZZINI Natasha    ,3.0
5-8,5,1,Mme PIAZZINI Natasha    ,0.0
5-9,5,1,Mme PIAZZINI Natasha    ,3.0
5-10,5,1,Mme PIAZZINI Natasha    ,5.0
5-11,5,1,Mme PIAZZINI Natasha    ,4.0
5-12,5,1,Mme PIAZZINI Natasha    ,4.0
5-13,5,1,Mme PIAZZINI Natasha    ,7.0
5-14,5,1,Mme PIAZZINI Natasha    ,3.0
5-15,5,1,Mme PIAZZINI Natasha    ,3.0
5-16,5,1,Mme PIAZZINI Natasha    ,3.0
5-17,5,1,Mme PIAZZINI Natasha    ,3.0
5-18,5,1,Mme PIAZZINI Natasha    ,2.0
5-19,5,1,Mme PIAZZINI Natasha    ,2.0
5-20,5,1,Mme PIAZZINI Natasha    ,2.0
5-21,5,1,Mme PIAZZINI Natasha    ,2.0
5-22,5,1,Mme PIAZZINI Natasha    ,0.0
5-23,5,1,Mme PIAZZINI Natasha    ,2.0
5-24,5,1,Mme PIAZZINI Natasha    ,8.0
5-25,5,1,Mme PIAZZINI Natasha    ,1.0
5-1,5,1,M. PENINOU Mao    ,57.0
5-2,5,1,M. PENINOU Mao    ,63.0
5-3,5,1,M. PENINOU Mao    ,47.0
5-4,5,1,M. PENINOU Mao    ,53.0
5-5,5,1,M. PENINOU Mao    ,49.0
5-6,5,1,M. PENINOU Mao    ,52.0
5-7,5,1,M. PENINOU Mao    ,53.0
5-8,5,1,M. PENINOU Mao    ,69.0
5-9,5,1,M. PENINOU Mao    ,77.0
5-10,5,1,M. PENINOU Mao    ,55.0
5-11,5,1,M. PENINOU Mao    ,74.0
5-12,5,1,M. PENINOU Mao    ,53.0
5-13,5,1,M. PENINOU Mao    ,49.0
5-14,5,1,M. PENINOU Mao    ,46.0
5-15,5,1,M. PENINOU Mao    ,41.0
5-16,5,1,M. PENINOU Mao    ,56.0
5-17,5,1,M. PENINOU Mao    ,41.0
5-18,5,1,M. PENINOU Mao    ,54.0
5-19,5,1,M. PENINOU Mao    ,37.0
5-20,5,1,M. PENINOU Mao    ,39.0
5-21,5,1,M. PENINOU Mao    ,60.0
5-22,5,1,M. PENINOU Mao    ,40.0
5-23,5,1,M. PENINOU Mao    ,53.0
5-24,5,1,M. PENINOU Mao    ,43.0
5-25,5,1,M. PENINOU Mao    ,61.0
5-1,5,1,M. TIBERI Dominique    ,24.0
5-2,5,1,M. TIBERI Dominique    ,13.0
5-3,5,1,M. TIBERI Dominique    ,6.0
5-4,5,1,M. TIBERI Dominique    ,15.0
5-5,5,1,M. TIBERI Dominique    ,15.0
5-6,5,1,M. TIBERI Dominique    ,10.0
5-7,5,1,M. TIBERI Dominique    ,19.0
5-8,5,1,M. TIBERI Dominique    ,15.0
5-9,5,1,M. TIBERI Dominique    ,7.0
5-10,5,1,M. TIBERI Dominique    ,11.0
5-11,5,1,M. TIBERI Dominique    ,8.0
5-12,5,1,M. TIBERI Dominique    ,12.0
5-13,5,1,M. TIBERI Dominique    ,16.0
5-14,5,1,M. TIBERI Dominique    ,16.0
5-15,5,1,M. TIBERI Dominique    ,10.0
5-16,5,1,M. TIBERI Dominique    ,15.0
5-17,5,1,M. TIBERI Dominique    ,18.0
5-18,5,1,M. TIBERI Dominique    ,25.0
5-19,5,1,M. TIBERI Dominique    ,17.0
5-20,5,1,M. TIBERI Dominique    ,17.0
5-21,5,1,M. TIBERI Dominique    ,1.0
5-22,5,1,M. TIBERI Dominique    ,14.0
5-23,5,1,M. TIBERI Dominique    ,11.0
5-24,5,1,M. TIBERI Dominique    ,19.0
5-25,5,1,M. TIBERI Dominique    ,18.0
5-1,5,1,M. GHOSN Georges    ,3.0
5-2,5,1,M. GHOSN Georges    ,1.0
5-3,5,1,M. GHOSN Georges    ,4.0
